type,id,in_reply_to_status_id,text,favorite_count,retweet_count,label_a,label_b
reply,552848904426098689,552848620375261184,$MENTION$ Cant be al-Qaida the President told us they are in retreat,0,0,3,
reply,552851266754596865,552848620375261184,"$MENTION$ $MENTION$ Identified themselves ? You having a laugh, so how come they didn't get shot too ? :/ $HASHTAG$",1,0,1,
reply,552850359266197504,552848620375261184,Hhmmmm… *ambil lup* “$MENTION$: Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: $URL$U,0,0,0,
reply,552852018864218112,552848620375261184,"$MENTION$ Alluh akbar , why did they make a funny on our prophet.",0,0,3,
reply,552853646744899584,552848620375261184,Trying to one-up ISIS? MT $MENTION$: Witnesses say Charlie Hebdo gunmen self-ID'd as al-Qaida: $URL$ $URL$,0,0,3,
reply,552850999443202049,552848620375261184,$MENTION$ $MENTION$ $URL$,0,0,2,
reply,552850544797446144,552848620375261184,"“$MENTION$: Witnesses -Charlie Hebdo gunmen identified themselves as members of al-Qaida:"" If true, terrorist groups' competing and escalating?",0,0,0,
reply,552852606234947584,552850544797446144,$MENTION$ $MENTION$ the outbidding scenario as talked about by $MENTION$ $MENTION$ $MENTION$,0,0,3,
reply,552849973470314496,552848620375261184,"$MENTION$ "" $HASHTAG$ confess they didn't get $MENTION$ 's $HASHTAG$ "" $MENTION$",0,0,3,
reply,552874999522934784,552848620375261184,.$MENTION$ $MENTION$ ...witnesses may have but President never will not will he utter $HASHTAG$ $HASHTAG$ or $HASHTAG$ in association with this! $EMOJI$,0,0,3,
source,553184482241814530,0,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. $HASHTAG$",123,154,2,2
reply,553199295588212736,553197339813220352,"$MENTION$ i could be, but I'm not. $MENTION$ $MENTION$",0,0,3,
reply,553184912258654208,553184482241814530,$MENTION$ In one respect; part of me hopes they give the French armed police a legitimate reason.....,0,0,3,
reply,553184777315287040,553184482241814530,$MENTION$ I think they ultimately want their day in court and a platform upon which the world will look.,0,0,3,
reply,553195335661912064,553184482241814530,$MENTION$ $MENTION$ I suspect they were rather distracted. Can't think why...,0,0,3,
reply,553197749240221699,553188394113986561,"$MENTION$ OK. But why precisely an ID, why not Seresta tablets? $MENTION$ $MENTION$",1,0,1,
reply,553186074311528448,553184482241814530,$MENTION$ Well.... $URL$,0,0,3,
reply,553185273639895040,553184482241814530,$MENTION$ The two left the ID of an probably innocent $NUMBER$ yr old to try to put the Police off their track.,2,1,3,
reply,553195879692517376,553184482241814530,$MENTION$ don't ask too many questions someone might accuse you of being a journalist,3,0,3,
reply,553196247319064576,553184482241814530,$MENTION$ how about the story that friends of the third suspect Hamyd saw him in class $NUMBER$km away during the attack,3,1,3,
reply,553189048052105216,553184482241814530,$MENTION$ $MENTION$ Maybe the gunmen were better trained than the getaway driver? $HASHTAG$,0,0,3,
reply,553198944998543360,553197749240221699,$MENTION$ $MENTION$ $MENTION$ it is not inconceivable that the terrorists were on anti-anxiety meds AND were amp'd.,0,0,3,
reply,553197339813220352,553187777689694208,$MENTION$ $MENTION$ $MENTION$ you can't be serious,0,0,3,
reply,553188436178264066,553184482241814530,$MENTION$ $MENTION$ Highly trained doesn't necessarily mean always smart.,3,1,3,
reply,553549691129192448,553549483984711681,$MENTION$ $MENTION$ $MENTION$ exactly. Something which isn't achieved through a day at the shooting range...,1,0,3,
reply,553188394113986561,553184482241814530,"$MENTION$ $MENTION$ Unless you've got military e$SMILEY$erience, its hard to understand how much stress your brain undergoes in battle.",0,0,3,
reply,553185239791857664,553184482241814530,".$MENTION$ ""Highly trained"" by secret services…",1,0,3,
reply,553192939888058369,553184482241814530,"$MENTION$ $MENTION$ video also shows them using some not so great skills in the street (crossing each other's line of fire, etc)",0,0,3,
reply,553187813668425728,553184482241814530,"$MENTION$ As they say, smartest criminals make mistakes too!",1,0,3,
reply,553200322231808001,553189048052105216,"$MENTION$ $MENTION$ The answer will probably start with ""S"". Stupid, or Staged and depends on Smart. $SMILEY$",0,0,3,
reply,553185403650322432,553184482241814530,"$MENTION$ A ""highly trained"" member of my troop lost a pair of &gt;£2000 night vision goggles once.",1,0,3,
reply,553184702530453505,553184482241814530,$MENTION$ maybe they want to get caught,0,0,3,
reply,553187777689694208,553184482241814530,$MENTION$ $MENTION$ classic misdirection. Probably seals or MI6.,1,2,3,
reply,553185449150541824,553184482241814530,$MENTION$ $MENTION$ Really? Is that confirmed?,0,0,1,
reply,553498348674875393,553188394113986561,$MENTION$ $MENTION$ $MENTION$ These men were clearly military trained...,1,1,3,
reply,553549483984711681,553498348674875393,$MENTION$ $MENTION$ $MENTION$ the bullet groupings were super tight for automatic fire...,0,0,3,
reply,553187655434108928,553184482241814530,$MENTION$ $MENTION$ Maybe they were convinced they would die? Just guessing,1,1,3,
reply,553184841873633280,553184482241814530,$MENTION$ +1,0,1,2,
reply,553199414659907584,553199295588212736,$MENTION$ $MENTION$ $MENTION$ sometimes it's hard to tell,0,0,3,
source,552792913910833152,0,At least $NUMBER$ dead in shooting at HQ of $HASHTAG$ in $HASHTAG$ (police source) $URL$D,14,116,0,1
reply,552794232503951360,552792913910833152,$MENTION$ This is the future of Europe. Thank you...,0,0,3,
reply,552793275770613760,552792913910833152,$RESERVED$ $MENTION$ At least $NUMBER$ dead in shooting at HQ of $HASHTAG$ in $HASHTAG$ (police source) $URL$,0,1,0,
reply,552793775740055552,552792913910833152,“$MENTION$: At least $NUMBER$ dead in shooting at HQ of $HASHTAG$ in $HASHTAG$ (police source) $URL$,0,0,0,
reply,552805269441622017,552793675697094657,$MENTION$ $MENTION$ France is a very beautiful country,0,0,3,
reply,552793675697094657,552792913910833152,"$MENTION$ Only time I was in France, traveled from Switzerland to the UK. Dirty country, terrible roads. People jammed together. Won't visit",0,0,3,
source,544306719686656000,0,"US evacuated Consulate in Sydney after $HASHTAG$. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",69,245,0,2
reply,544314008980172800,544306719686656000,$MENTION$ $MENTION$ how do we know the guy isn't just pissed that he got fired or foreclosed on. Or his gf is cheating on him.,0,0,3,
reply,544311486118887425,544306719686656000,$MENTION$ What ?? Sorry I missed this !! $HASHTAG$,0,0,3,
reply,544310836227895296,544309550778957824,$MENTION$ So scary. Hoping situation is resolved very soon &amp; as peacefully as possible.,0,0,3,
reply,544309297480364032,544306719686656000,"$MENTION$ $MENTION$ With their destructive foreign policy, I would think every day would require vigilance.",0,0,0,
reply,544308940024971265,544306719686656000,$MENTION$ just curious: does 'evacuate' mean leave country or city/area? Do you know?,0,0,3,
reply,544309550778957824,544308940024971265,$MENTION$ means go home,0,0,3,
reply,544337321349230592,544306719686656000,$MENTION$ $MENTION$ maintain high level of vigilance? Against who? Obama said islamic terrorists don't exist in America remember?,1,1,1,
reply,544315486465716225,544314008980172800,$MENTION$ $MENTION$ so why do twitterverse and the Aussies act like Normandy landing is imminent? Because of flag in arabic? Crazy fear.,0,0,2,
reply,544309593916989440,544308940024971265,"$MENTION$ $MENTION$ The country would be safer, for us that is.",0,0,3,
reply,544309789660942337,544306719686656000,$MENTION$ $MENTION$ Good thing Feinstein made sure this will never happen here.,0,0,0,
reply,544311274545217536,544309593916989440,$MENTION$ Hoping for a safe and speedy resolution. Praying no one is hurt but that seems unlikely considering.,0,0,1,
reply,544314667795873792,544314008980172800,$MENTION$ $MENTION$ We don't.,0,0,3,
reply,544324787934621697,544306719686656000,"$RESERVED$ “$MENTION$ US evacuated Consulate in Sydney after $HASHTAG$. Emergency warning to US citizens: ""maintain high level of vigilance"".”",0,0,0,
reply,544351881284165632,544306719686656000,"$MENTION$ Consensus translation of the headband is ""We sacrifice ourselves for you, O Mohamed.” Caveat: photo blurry, text incomplete.",0,0,0,
reply,544308632997724160,544306719686656000,$MENTION$ $MENTION$ That's comforting,0,0,3,
reply,544310227722838017,544306719686656000,$MENTION$ makes sense. Did you read the CIA report? Surprised it hS taken this long,0,0,2,
source,544333764814323713,0,"Gunman's headband reads, ""We are your soldiers O Muhammad"". $HASHTAG$ $HASHTAG$ $URL$9c",20,145,0,2
reply,544482475410337793,544370082453811200,$MENTION$ $MENTION$ BS. More Muslims r killed by Muslim countries.,1,0,3,
reply,544341725830201344,544336733455020032,$MENTION$ $MENTION$ Could be a red herring!,0,0,3,
reply,544370346342612992,544350207119732737,"$MENTION$ $MENTION$ $MENTION$ Problem is the $NUMBER$,6 billion muslims that are silent abt these acts.",0,0,3,
reply,544343251717611520,544333764814323713,Its a religion of peace .. we don't write Jesus on bombs ...$MENTION$ $MENTION$,0,0,3,
reply,544350207119732737,544347661663342593,$MENTION$ $MENTION$ these people are but a tiny minority but sadly contaminate world opinion,0,0,3,
reply,544343136559169537,544333764814323713,$MENTION$ $MENTION$ $MENTION$,0,0,3,
reply,544370622928015361,544333764814323713,"“$MENTION$: Gunman's headband reads, ""We are your soldiers O Muhammad"". $HASHTAG$ $URL$ $MENTION$ $MENTION$",0,2,3,
reply,544372144298131456,544371515551408128,$MENTION$ $MENTION$ $MENTION$ And what agenda would that be. Certainly not Pro-Israel. Lol.,0,0,3,
reply,544371515551408128,544370346342612992,$MENTION$ $MENTION$ $MENTION$ not so just that elements in press don't want to report the bigger picture - have their own agenda,0,0,3,
reply,544345812478988288,544333764814323713,$MENTION$ $MENTION$ Ok clearly what i'd read was wrong,0,0,0,
reply,544370603772608512,544333764814323713,"$MENTION$ $MENTION$ Muhammad had never wanted to hurt innocent people. This men are soldiers of the devil, not Muhammad.",0,0,3,
reply,544342825799016448,544333764814323713,. $MENTION$ $MENTION$ JFKerry(D) just appeared on TV to e$SMILEY$lain the gunman is so NOT Islamic... I'm relieved,0,0,3,
reply,544338496249294848,544333764814323713,"Meanwhile, these nutbags still allowed to threaten to kill Muslims and brown people. $HASHTAG$ $HASHTAG$ $URL$C",4,18,3,
reply,544347661663342593,544333764814323713,$MENTION$ $MENTION$ mohamed would NOT approve of their action or the action of all those killing in the name of Iislam,0,0,3,
reply,544365684382126082,544333764814323713,$MENTION$ $MENTION$ i thought head band reads: if u can read this it's well within range of your rifle.,1,0,3,
reply,544337280694222848,544333764814323713,$MENTION$ $MENTION$ Have you seen this?,0,0,1,
reply,544370082453811200,544333764814323713,$MENTION$ $MENTION$ The west needs to wake up to radical Islam. And quit picking on israel building some houses.,2,1,3,
reply,544334602605563904,544333764814323713,"$MENTION$ “$MENTION$: Gunman's headband reads, ""We are your soldiers O Muhammad"" $HASHTAG$ $HASHTAG$ $URL$",0,2,3,
reply,544336733455020032,544333764814323713,$MENTION$ $MENTION$ Well you don't want to read too much into that.,0,0,3,
source,544512910538838016,0,"UPDATE: Hostages fleeing $HASHTAG$ cafe held by Iranian gunman as e$SMILEY$losions, gunshots are heard: $URL$",45,142,0,2
reply,544514838509006849,544512910538838016,"$MENTION$ Was he saying ""hands up don't shoot""? Police overreaction? People are glad the police are there when they are in trouble.",0,0,1,
reply,544513210490318848,544512910538838016,$MENTION$ Looks like it's over.,0,0,3,
reply,544516154145132544,544512910538838016,$MENTION$ If only we could have got a sniper rifle aimed on his head idiots just don't know how to make things much better.,0,0,3,
reply,544527371252944898,544512910538838016,$MENTION$ religion of peace.,0,0,3,
reply,544514368105611264,544512910538838016,$MENTION$ any update on PA shooting?,0,0,1,
reply,544513540481355777,544512910538838016,$MENTION$ I hope the customers get free chocolate for life because of this spineless thugs actions.,0,0,3,
reply,544515366924591104,544512910538838016,$MENTION$ I hope they kill him,0,0,3,
reply,544513157696589824,544512910538838016,$MENTION$ Hopefully they turned him into swiss cheese.,0,0,3,
reply,544514139784478720,544512910538838016,$MENTION$ - Just think if they allowed their people to carry guns. He would have been dead $NUMBER$ minutes after taking hostages. $HASHTAG$,0,0,3,
reply,544535480684265472,544514138186448896,$MENTION$ doesn't seem like it. But people are resilient &amp; again will get through this. $HASHTAG$,1,0,3,
reply,544581202145857536,544512910538838016,$MENTION$ More work place violence!,0,0,3,
reply,544514154485534721,544512910538838016,$MENTION$ Let's Go $HASHTAG$! Send that dude to $HASHTAG$,0,0,3,
reply,544514138186448896,544513179058208769,$MENTION$ is it safe anywhere?,0,0,1,
reply,544513179058208769,544512910538838016,"“$MENTION$: Hostages fleeing $HASHTAG$ cafe held by Iranian gunman as e$SMILEY$losions, gunshots are heard: $URL$ $HASHTAG$",0,0,3,
source,544292129972170752,0,BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of $HASHTAG$. $HASHTAG$,30,117,0,0
reply,544293062776995840,544292581950357504,$MENTION$ $MENTION$ Just read some Aussie news report so NOT spreading rumors. Grow up Nick.,0,0,2,
reply,544292316253396993,544292129972170752,"$MENTION$ not Isis, another group",0,0,2,
reply,544298416571179008,544292581950357504,"$MENTION$ $MENTION$ $MENTION$ Agreed, I have been pointing this out btw $SMILEY$",0,0,3,
